work_idx	cmd	local pid	queued	run_idx	status	worker	local start time	local end time	local elapsed time	remote start time	remote end time	remote elapsed time	user time	system time	max rss	shared	unshared	stack	minor faults	major faults	pid	io
210	mProjectPP  -X -x 1.01794 ../../data/data2/2mass-atlas-981204n-j0450266.fits p2mass-atlas-981204n-j0450266.fits ../../data/data2/region.hdr 	20042	6.941	210	exit 0	huscs003-kabe-2011-06-05-21-41-34-14499	6.952592	13.830137	6.877545	7.746442	13.817739	6.07129693031	1.360085	0.104006	0	0	0	0	4399	0	20093	[struct stat="OK", time=6]
#	
211	mProjectPP  -X -x 1.01177 ../../data/data2/2mass-atlas-981204n-j0340044.fits p2mass-atlas-981204n-j0340044.fits ../../data/data2/region.hdr 	20029	6.941	211	exit 0	huscs011-kabe-2011-06-05-21-41-34-18504	6.952592	13.730726	6.778134	8.484358	12.411093	3.92673492432	1.060066	0.040002	0	0	0	0	4868	0	20094	[struct stat="OK", time=4]
#	
212	mProjectPP  -X -x 1.06414 ../../data/data2/2mass-atlas-981105n-j2470256.fits p2mass-atlas-981105n-j2470256.fits ../../data/data2/region.hdr 	20055	6.941	212	exit 0	huscs009-kabe-2011-06-05-21-41-29-3663	6.952592	13.735153	6.782561	7.768608	13.586112	5.81750392914	1.720107	0.108007	0	0	0	0	4871	0	20095	[struct stat="OK", time=5]
#	
214	mProjectPP  -X -x 1.07211 ../../data/data2/2mass-atlas-981105n-j2360009.fits p2mass-atlas-981105n-j2360009.fits ../../data/data2/region.hdr 	20073	7.629	214	exit 0	huscs000-kabe-2011-06-05-21-41-34-9278	7.632437	15.027486	7.395049	8.252100	15.013203	6.76110315323	1.604100	0.108007	0	0	0	0	4820	0	20100	[struct stat="OK", time=7]
#	
215	mProjectPP  -X -x 1.07083 ../../data/data2/2mass-atlas-981105n-j2350232.fits p2mass-atlas-981105n-j2350232.fits ../../data/data2/region.hdr 	20097	7.629	215	exit 0	huscs004-kabe-2011-06-05-21-41-34-14375	7.632437	13.900457	6.268020	8.221966	13.887524	5.66555809975	1.784112	0.072004	0	0	0	0	4813	0	20101	[struct stat="OK", time=6]
#	
216	mProjectPP  -X -x 1.06915 ../../data/data2/2mass-atlas-981105n-j2310232.fits p2mass-atlas-981105n-j2310232.fits ../../data/data2/region.hdr 	20082	7.629	216	exit 0	huscs013-kabe-2011-06-05-21-41-34-4452	7.632437	14.063737	6.431300	8.224293	14.040731	5.81643819809	1.116070	0.048003	0	0	0	0	4773	0	20102	[struct stat="OK", time=6]
#	
217	mProjectPP  -X -x 1.07024 ../../data/data2/2mass-atlas-981105n-j2320032.fits p2mass-atlas-981105n-j2320032.fits ../../data/data2/region.hdr 	20096	7.629	217	exit 0	huscs014-kabe-2011-06-05-21-41-29-26050	7.632437	14.149985	6.517548	8.522471	14.136016	5.61354494095	1.780111	0.080005	0	0	0	0	4794	0	20103	[struct stat="OK", time=6]
#	
218	mProjectPP  -X -x 1.06955 ../../data/data2/2mass-atlas-981105n-j2440021.fits p2mass-atlas-981105n-j2440021.fits ../../data/data2/region.hdr 	20079	7.629	218	exit 0	huscs007-kabe-2011-06-05-21-41-34-29940	7.632437	13.905455	6.273018	8.655876	13.895877	5.24000096321	1.056066	0.048003	0	0	0	0	4834	0	20104	[struct stat="OK", time=6]
#	
219	mProjectPP  -X -x 1.06748 ../../data/data2/2mass-atlas-981105n-j2450244.fits p2mass-atlas-981105n-j2450244.fits ../../data/data2/region.hdr 	20069	7.629	219	exit 0	huscs013-kabe-2011-06-05-21-41-34-4454	7.632437	13.734041	6.101604	8.661719	13.166391	4.50467205048	1.112069	0.040003	0	0	0	0	4847	0	20105	[struct stat="OK", time=4]
#	
220	mProjectPP  -X -x 1.07053 ../../data/data2/2mass-atlas-981105n-j2330232.fits p2mass-atlas-981105n-j2330232.fits ../../data/data2/region.hdr 	20080	7.630	220	exit 0	huscs004-kabe-2011-06-05-21-41-34-14382	7.632437	13.971883	6.339446	8.506116	13.964109	5.45799303055	1.024064	0.036003	0	0	0	0	4790	0	20106	[struct stat="OK", time=6]
#	
221	mProjectPP  -X -x 1.06896 ../../data/data2/2mass-atlas-981105n-j2300032.fits p2mass-atlas-981105n-j2300032.fits ../../data/data2/region.hdr 	20098	7.648	221	exit 0	huscs003-kabe-2011-06-05-21-41-29-14472	7.648368	13.733260	6.084892	8.498526	13.165673	4.66714692116	1.564098	0.056004	0	0	0	0	4791	0	20108	[struct stat="OK", time=5]
#	
222	mProjectPP  -X -x 1.06925 ../../data/data2/2mass-atlas-981105n-j2310244.fits p2mass-atlas-981105n-j2310244.fits ../../data/data2/region.hdr 	20107	7.696	222	exit 0	huscs014-kabe-2011-06-05-21-41-34-26065	7.696868	14.089225	6.392357	8.581317	14.070069	5.48875188828	1.040065	0.080005	0	0	0	0	4767	0	20110	[struct stat="OK", time=6]
#	
223	mProjectPP  -X -x 1.05877 ../../data/data2/2mass-atlas-001016n-j1030244.fits p2mass-atlas-001016n-j1030244.fits ../../data/data2/region.hdr 	20109	7.699	223	exit 0	huscs011-kabe-2011-06-05-21-41-29-18480	7.699341	14.030921	6.331580	8.619392	13.969165	5.34977293015	1.640103	0.028002	0	0	0	0	4790	0	20111	[struct stat="OK", time=6]
#	
224	mProjectPP  -X -x 1.01466 ../../data/data2/2mass-atlas-981204n-j0430256.fits p2mass-atlas-981204n-j0430256.fits ../../data/data2/region.hdr 	20112	7.743	224	exit 0	huscs008-kabe-2011-06-05-21-41-34-30579	7.743485	14.816368	7.072883	8.800859	14.604123	5.80326414108	1.096069	0.052003	0	0	0	0	4789	0	20116	[struct stat="OK", time=5]
#	
225	mProjectPP  -X -x 1.04761 ../../data/data2/2mass-atlas-001025n-j0740033.fits p2mass-atlas-001025n-j0740033.fits ../../data/data2/region.hdr 	20113	8.097	225	exit 0	huscs006-kabe-2011-04-11-00-17-13-21996	8.191977	13.883287	5.691310	8.742050	13.871005	5.12895488739	1.044065	0.048003	0	0	0	0	4838	0	20119	[struct stat="OK", time=5]
#	
226	mProjectPP  -X -x 1.14593 ../../data/data2/2mass-atlas-981123n-j0720009.fits p2mass-atlas-981123n-j0720009.fits ../../data/data2/region.hdr 	20114	8.097	226	exit 0	huscs015-kabe-2011-06-05-21-41-29-23173	8.191977	14.149357	5.957380	8.790345	14.130547	5.34020185471	1.044065	0.052003	0	0	0	0	4781	0	20120	[struct stat="OK", time=5]
#	
227	mProjectPP  -X -x 1.14583 ../../data/data2/2mass-atlas-981123n-j0720021.fits p2mass-atlas-981123n-j0720021.fits ../../data/data2/region.hdr 	20115	8.097	227	exit 0	huscs010-kabe-2011-04-11-00-17-13-30553	8.191977	13.732240	5.540263	8.688508	13.147756	4.45924806595	1.100069	0.064004	0	0	0	0	4785	0	20121	[struct stat="OK", time=5]
#	
228	mProjectPP  -X -x 0.95816 ../../data/data2/2mass-atlas-971024n-j0090266.fits p2mass-atlas-971024n-j0090266.fits ../../data/data2/region.hdr 	20117	8.323	228	exit 0	huscs018-kabe-2011-04-11-00-17-13-22737	8.323963	13.729502	5.405539	8.804424	12.349875	3.54545092583	0.832052	0.036002	0	0	0	0	4406	0	20124	[struct stat="OK", time=3]
#	
229	mProjectPP  -X -x 1.06945 ../../data/data2/2mass-atlas-981105n-j2310266.fits p2mass-atlas-981105n-j2310266.fits ../../data/data2/region.hdr 	20118	8.324	229	exit 0	huscs011-kabe-2011-06-05-21-41-34-18503	8.323963	13.730986	5.407023	8.822174	12.413157	3.59098291397	1.440090	0.020001	0	0	0	0	4377	0	20125	[struct stat="OK", time=3]
#	
230	mProjectPP  -X -x 1.05857 ../../data/data2/2mass-atlas-001016n-j1030266.fits p2mass-atlas-001016n-j1030266.fits ../../data/data2/region.hdr 	20123	8.481	230	exit 0	huscs005-kabe-2011-06-05-21-41-34-29584	8.495791	13.728121	5.232330	8.828700	10.888737	2.06003713608	0.828051	0.032002	0	0	0	0	4385	0	20128	[struct stat="OK", time=2]
#	
231	mProjectPP  -X -x 1.07043 ../../data/data2/2mass-atlas-981105n-j2320009.fits p2mass-atlas-981105n-j2320009.fits ../../data/data2/region.hdr 	20126	8.497	231	exit 0	huscs008-kabe-2011-06-05-21-41-29-30549	8.515576	15.631007	7.115431	8.845731	15.618368	6.77263712883	1.864117	0.032002	0	0	0	0	4779	0	20129	[struct stat="OK", time=6]
#	
232	mProjectPP  -X -x 1.06905 ../../data/data2/2mass-atlas-981105n-j2300021.fits p2mass-atlas-981105n-j2300021.fits ../../data/data2/region.hdr 	20127	8.744	232	exit 0	huscs015-kabe-2011-06-05-21-41-29-23170	8.771870	13.734990	4.963120	8.929083	13.575636	4.64655303955	1.072067	0.032002	0	0	0	0	4779	0	20132	[struct stat="OK", time=4]
#	
233	mProjectPP  -X -x 0.96046 ../../data/data2/2mass-atlas-971024n-j0080009.fits p2mass-atlas-971024n-j0080009.fits ../../data/data2/region.hdr 	20130	8.744	233	exit 0	huscs012-kabe-2011-06-05-21-41-34-18622	8.771870	14.064150	5.292280	8.907276	14.043962	5.13668584824	1.052066	0.044002	0	0	0	0	4782	0	20133	[struct stat="OK", time=5]
#	
234	mProjectPP  -X -x 1.05867 ../../data/data2/2mass-atlas-001016n-j1030256.fits p2mass-atlas-001016n-j1030256.fits ../../data/data2/region.hdr 	20131	8.810	234	exit 0	huscs005-kabe-2011-06-05-21-41-29-29563	8.838765	15.358691	6.519926	8.935199	15.350368	6.41516900063	1.452091	0.048003	0	0	0	0	4786	0	20136	[struct stat="OK", time=6]
#	
235	mProjectPP  -X -x 1.01289 ../../data/data2/2mass-atlas-981204n-j0420009.fits p2mass-atlas-981204n-j0420009.fits ../../data/data2/region.hdr 	20134	8.840	235	exit 0	huscs005-kabe-2011-06-05-21-41-29-29562	8.840486	13.732880	4.892394	8.933018	13.155282	4.22226381302	1.328083	0.020001	0	0	0	0	4797	0	20137	[struct stat="OK", time=4]
#	
236	mProjectPP  -X -x 1.06925 ../../data/data2/2mass-atlas-981105n-j2300009.fits p2mass-atlas-981105n-j2300009.fits ../../data/data2/region.hdr 	20135	8.856	236	exit 0	huscs019-kabe-2011-06-05-21-41-29-11144	8.856443	14.614569	5.758126	8.957984	14.496022	5.53803777695	1.036065	0.032002	0	0	0	0	4783	0	20139	[struct stat="OK", time=5]
#	
238	mProjectPP  -X -x 0.95825 ../../data/data2/2mass-atlas-971024n-j0090256.fits p2mass-atlas-971024n-j0090256.fits ../../data/data2/region.hdr 	20141	8.897	238	exit 0	huscs016-kabe-2011-06-05-21-41-34-23258	8.897470	16.485785	7.588315	9.003054	16.474920	7.47186589241	1.116070	0.032002	0	0	0	0	4785	0	20143	[struct stat="OK", time=7]
#	
239	mProjectPP  -X -x 1.01298 ../../data/data2/2mass-atlas-981204n-j0420021.fits p2mass-atlas-981204n-j0420021.fits ../../data/data2/region.hdr 	20142	8.930	239	exit 0	huscs014-kabe-2011-06-05-21-41-34-26058	8.930757	13.733506	4.802749	9.029356	13.166627	4.13727116585	1.056066	0.028002	0	0	0	0	4798	0	20147	[struct stat="OK", time=4]
#	
240	mProjectPP  -X -x 1.07034 ../../data/data2/2mass-atlas-981105n-j2320021.fits p2mass-atlas-981105n-j2320021.fits ../../data/data2/region.hdr 	20144	8.930	240	exit 0	huscs015-kabe-2011-06-05-21-41-29-23165	8.930757	16.224208	7.293451	9.064065	16.216439	7.15237402916	1.728108	0.052004	0	0	0	0	4793	0	20148	[struct stat="OK", time=7]
#	
241	mProjectPP  -X -x 1.07172 ../../data/data2/2mass-atlas-981105n-j2340009.fits p2mass-atlas-981105n-j2340009.fits ../../data/data2/region.hdr 	20145	8.968	241	exit 0	huscs016-kabe-2011-06-05-21-41-34-23257	8.986910	14.149667	5.162757	9.090677	14.130357	5.03968000412	1.044065	0.032002	0	0	0	0	4804	0	20151	[struct stat="OK", time=5]
#	
242	mProjectPP  -X -x 1.07142 ../../data/data2/2mass-atlas-981105n-j2340032.fits p2mass-atlas-981105n-j2340032.fits ../../data/data2/region.hdr 	20146	8.968	242	exit 0	huscs005-kabe-2011-06-05-21-41-39-29593	8.986910	14.103526	5.116616	9.096272	14.087548	4.99127602577	1.300081	0.036003	0	0	0	0	4808	0	20152	[struct stat="OK", time=5]
#	
243	mProjectPP  -X -x 1.01625 ../../data/data2/2mass-atlas-981204n-j0440009.fits p2mass-atlas-981204n-j0440009.fits ../../data/data2/region.hdr 	20149	8.990	243	exit 0	huscs008-kabe-2011-04-11-00-17-13-21850	8.990837	14.969835	5.978998	9.085233	14.965134	5.87990117073	1.156072	0.028002	0	0	0	0	4832	0	20153	[struct stat="OK", time=6]
#	
244	mProjectPP  -X -x 1.07053 ../../data/data2/2mass-atlas-981105n-j2330244.fits p2mass-atlas-981105n-j2330244.fits ../../data/data2/region.hdr 	20150	9.009	244	exit 0	huscs008-kabe-2011-06-05-21-41-34-30578	9.009869	14.816553	5.806684	9.109318	14.787713	5.67839503288	1.856116	0.040002	0	0	0	0	4869	0	20156	[struct stat="OK", time=6]
#	
245	mProjectPP  -X -x 1.07103 ../../data/data2/2mass-atlas-981105n-j2350266.fits p2mass-atlas-981105n-j2350266.fits ../../data/data2/region.hdr 	20154	9.024	245	exit 0	huscs012-kabe-2011-04-11-00-17-13-4070	9.023954	13.771112	4.747158	9.113585	13.745197	4.63161206245	0.864054	0.052003	0	0	0	0	4422	0	20157	[struct stat="OK", time=5]
#	
246	mProjectPP  -X -x 1.07093 ../../data/data2/2mass-atlas-981105n-j2350256.fits p2mass-atlas-981105n-j2350256.fits ../../data/data2/region.hdr 	20155	9.041	246	exit 0	huscs006-kabe-2011-06-05-21-41-29-8239	9.041681	14.614229	5.572548	9.123159	14.493915	5.37075591087	1.044065	0.048003	0	0	0	0	4825	0	20160	[struct stat="OK", time=5]
#	
247	mProjectPP  -X -x 1.01456 ../../data/data2/2mass-atlas-981204n-j0430266.fits p2mass-atlas-981204n-j0430266.fits ../../data/data2/region.hdr 	20158	9.055	247	exit 0	huscs000-kabe-2011-04-11-00-17-13-10387	9.055397	15.165361	6.109964	9.143820	15.162295	6.01847505569	1.332084	0.080005	0	0	0	0	4494	0	20162	[struct stat="OK", time=6]
#	
248	mProjectPP  -X -x 1.07182 ../../data/data2/2mass-atlas-981105n-j2360032.fits p2mass-atlas-981105n-j2360032.fits ../../data/data2/region.hdr 	20159	9.067	248	exit 0	huscs006-kabe-2011-06-05-21-41-34-8249	9.074539	14.613899	5.539360	9.186061	14.297689	5.11162805557	1.100068	0.028002	0	0	0	0	4829	0	20164	[struct stat="OK", time=5]
#	
249	mProjectPP  -X -x 1.07073 ../../data/data2/2mass-atlas-981105n-j2330266.fits p2mass-atlas-981105n-j2330266.fits ../../data/data2/region.hdr 	20161	9.084	249	exit 0	huscs014-kabe-2011-06-05-21-41-29-26048	9.083975	13.827860	4.743885	9.228406	13.817855	4.58944892883	0.832052	0.036003	0	0	0	0	4385	0	20166	[struct stat="OK", time=5]
#	
250	mProjectPP  -X -x 1.07162 ../../data/data2/2mass-atlas-981105n-j2340021.fits p2mass-atlas-981105n-j2340021.fits ../../data/data2/region.hdr 	20163	9.099	250	exit 0	huscs009-kabe-2011-06-05-21-41-29-3664	9.103380	13.731243	4.627863	9.299522	12.540261	3.24073886871	1.084068	0.016001	0	0	0	0	4815	0	20169	[struct stat="OK", time=3]
#	
252	mProjectPP  -X -x 1.07063 ../../data/data2/2mass-atlas-981105n-j2330256.fits p2mass-atlas-981105n-j2330256.fits ../../data/data2/region.hdr 	20167	9.162	252	exit 0	huscs006-kabe-2011-06-05-21-41-29-8240	9.218408	15.014333	5.795925	9.427362	14.968050	5.54068779945	1.136071	0.100006	0	0	0	0	4796	0	20175	[struct stat="OK", time=6]
#	
253	mProjectPP  -X -x 1.07083 ../../data/data2/2mass-atlas-981105n-j2350244.fits p2mass-atlas-981105n-j2350244.fits ../../data/data2/region.hdr 	20168	9.162	253	exit 0	huscs016-kabe-2011-06-05-21-41-29-23247	9.218408	15.631445	6.413037	9.431649	15.620440	6.18879079819	1.104069	0.068004	0	0	0	0	4818	0	20176	[struct stat="OK", time=6]
#	
254	mProjectPP  -X -x 1.06336 ../../data/data2/2mass-atlas-981105n-j2070232.fits p2mass-atlas-981105n-j2070232.fits ../../data/data2/region.hdr 	20171	9.162	254	exit 0	huscs009-kabe-2011-04-11-00-17-13-2129	9.218408	13.816053	4.597645	9.430898	13.804915	4.3740170002	1.080068	0.048003	0	0	0	0	4900	0	20177	[struct stat="OK", time=5]
#	
255	mProjectPP  -X -x 1.06699 ../../data/data2/2mass-atlas-981105n-j2220032.fits p2mass-atlas-981105n-j2220032.fits ../../data/data2/region.hdr 	20173	9.220	255	exit 0	huscs012-kabe-2011-06-05-21-41-29-18600	9.251046	13.732494	4.481448	9.433786	13.148451	3.71466493607	1.144072	0.072004	0	0	0	0	4797	0	20178	[struct stat="OK", time=4]
#	
256	mProjectPP  -X -x 1.06650 ../../data/data2/2mass-atlas-981105n-j2210232.fits p2mass-atlas-981105n-j2210232.fits ../../data/data2/region.hdr 	20174	9.272	256	exit 0	huscs004-kabe-2011-06-05-21-41-34-14377	9.272157	14.613608	5.341451	9.927233	14.197627	4.27039408684	1.116070	0.024002	0	0	0	0	4806	0	20180	[struct stat="OK", time=4]
#	
258	mProjectPP  -X -x 1.06777 ../../data/data2/2mass-atlas-981105n-j2290232.fits p2mass-atlas-981105n-j2290232.fits ../../data/data2/region.hdr 	20182	9.380	258	exit 0	huscs007-kabe-2011-06-05-21-41-29-29920	9.380270	14.127153	4.746883	9.928109	14.103086	4.17497682571	1.068066	0.064004	0	0	0	0	4791	0	20186	[struct stat="OK", time=4]
#	
264	mProjectPP  -X -x 1.06650 ../../data/data2/2mass-atlas-981105n-j2200009.fits p2mass-atlas-981105n-j2200009.fits ../../data/data2/region.hdr 	20198	9.753	264	exit 0	huscs001-kabe-2011-06-05-21-41-29-31885	9.753483	14.614832	4.861349	9.931921	14.518165	4.58624410629	1.068067	0.028002	0	0	0	0	4821	0	20206	[struct stat="OK", time=4]
#	
265	mProjectPP  -X -x 1.06522 ../../data/data2/2mass-atlas-981105n-j2160021.fits p2mass-atlas-981105n-j2160021.fits ../../data/data2/region.hdr 	20194	9.753	265	exit 0	huscs018-kabe-2011-06-05-21-41-29-2889	9.753483	14.088539	4.335056	9.908723	14.060681	4.15195798874	1.088068	0.052003	0	0	0	0	4864	0	20207	[struct stat="OK", time=4]
#	
272	mProjectPP  -X -x 1.04616 ../../data/data2/2mass-atlas-001025n-j0730266.fits p2mass-atlas-001025n-j0730266.fits ../../data/data2/region.hdr 	20197	9.761	272	exit 0	huscs014-kabe-2011-06-05-21-41-34-26059	9.761038	14.878708	5.117670	9.937633	14.870816	4.93318295479	0.916057	0.056003	0	0	0	0	4381	0	20214	[struct stat="OK", time=5]
#	
274	mProjectPP  -X -x 1.06817 ../../data/data2/2mass-atlas-981105n-j2290266.fits p2mass-atlas-981105n-j2290266.fits ../../data/data2/region.hdr 	20215	9.791	274	exit 0	huscs011-kabe-2011-06-05-21-41-34-18509	9.791379	16.578750	6.787371	12.442450	16.567687	4.12523698807	0.868054	0.052004	0	0	0	0	4376	0	20218	[struct stat="OK", time=4]
#	
237	mProjectPP  -X -x 0.96037 ../../data/data2/2mass-atlas-971024n-j0080021.fits p2mass-atlas-971024n-j0080021.fits ../../data/data2/region.hdr 	20138	8.872	237	exit 0	huscs015-kabe-2011-04-11-00-17-13-28941	8.872311	17.087457	8.215146	8.959409	16.833218	7.8738090992	1.736108	0.044003	0	0	0	0	4792	0	20140	[struct stat="OK", time=8]
#	
251	mProjectPP  -X -x 1.06935 ../../data/data2/2mass-atlas-981105n-j2310256.fits p2mass-atlas-981105n-j2310256.fits ../../data/data2/region.hdr 	20165	9.099	251	exit 0	huscs000-kabe-2011-06-05-21-41-34-9281	9.103380	17.088721	7.985341	9.282355	16.935034	7.65267896652	1.104069	0.072005	0	0	0	0	4764	0	20170	[struct stat="OK", time=8]
#	
257	mProjectPP  -X -x 1.06787 ../../data/data2/2mass-atlas-981105n-j2290244.fits p2mass-atlas-981105n-j2290244.fits ../../data/data2/region.hdr 	20179	9.328	257	exit 0	huscs000-kabe-2011-06-05-21-41-34-9284	9.327920	17.089193	7.761273	9.919922	16.972862	7.05293989182	1.184074	0.068004	0	0	0	0	4795	0	20183	[struct stat="OK", time=7]
#	
259	mProjectPP  -X -x 1.06463 ../../data/data2/2mass-atlas-981105n-j2150232.fits p2mass-atlas-981105n-j2150232.fits ../../data/data2/region.hdr 	20187	9.749	259	exit 0	huscs016-kabe-2011-06-05-21-41-34-23255	9.749651	17.088320	7.338669	9.920532	16.881012	6.96048021317	1.112069	0.044003	0	0	0	0	4878	0	20201	[struct stat="OK", time=7]
#	
260	mProjectPP  -X -x 1.06512 ../../data/data2/2mass-atlas-981105n-j2160032.fits p2mass-atlas-981105n-j2160032.fits ../../data/data2/region.hdr 	20196	9.751	260	exit 0	huscs006-kabe-2011-06-05-21-41-29-8234	9.751113	17.087615	7.336502	9.936538	16.832107	6.89556908607	1.144071	0.044003	0	0	0	0	4870	0	20202	[struct stat="OK", time=6]
#	
261	mProjectPP  -X -x 1.06346 ../../data/data2/2mass-atlas-981105n-j2070244.fits p2mass-atlas-981105n-j2070244.fits ../../data/data2/region.hdr 	20193	9.751	261	exit 0	huscs008-kabe-2011-06-05-21-41-34-30573	9.751113	17.087263	7.336150	9.911698	16.805974	6.8942759037	1.124070	0.020002	0	0	0	0	4889	0	20203	[struct stat="OK", time=7]
#	
262	mProjectPP  -X -x 1.06542 ../../data/data2/2mass-atlas-981105n-j2170244.fits p2mass-atlas-981105n-j2170244.fits ../../data/data2/region.hdr 	20192	9.751	262	exit 0	huscs016-kabe-2011-06-05-21-41-29-23246	9.751113	17.088086	7.336973	9.911566	16.876792	6.9652261734	1.212076	0.048003	0	0	0	0	4862	0	20204	[struct stat="OK", time=7]
#	
263	mProjectPP  -X -x 1.06522 ../../data/data2/2mass-atlas-981105n-j2160009.fits p2mass-atlas-981105n-j2160009.fits ../../data/data2/region.hdr 	20195	9.753	263	exit 0	huscs015-kabe-2011-06-05-21-41-29-23171	9.753483	17.175118	7.421635	12.415715	17.166567	4.750852108	1.088068	0.048003	0	0	0	0	4849	0	20205	[struct stat="OK", time=4]
#	
266	mProjectPP  -X -x 1.06395 ../../data/data2/2mass-atlas-981105n-j2080021.fits p2mass-atlas-981105n-j2080021.fits ../../data/data2/region.hdr 	20189	9.756	266	exit 0	huscs015-kabe-2011-06-05-21-41-29-23172	9.756275	17.088519	7.332244	9.916998	16.920480	7.00348186493	1.804113	0.048003	0	0	0	0	4886	0	20208	[struct stat="OK", time=7]
#	
267	mProjectPP  -X -x 1.06532 ../../data/data2/2mass-atlas-981105n-j2170232.fits p2mass-atlas-981105n-j2170232.fits ../../data/data2/region.hdr 	20190	9.756	267	exit 0	huscs008-kabe-2011-06-05-21-41-39-30586	9.756275	17.089036	7.332761	12.420233	16.971881	4.55164813995	1.044066	0.056004	0	0	0	0	4850	0	20209	[struct stat="OK", time=5]
#	
268	mProjectPP  -X -x 1.06473 ../../data/data2/2mass-atlas-981105n-j2150244.fits p2mass-atlas-981105n-j2150244.fits ../../data/data2/region.hdr 	20188	9.758	268	exit 0	huscs002-kabe-2011-06-05-21-41-29-26438	9.758141	17.397128	7.638987	12.407895	17.390074	4.98217892647	1.380087	0.032002	0	0	0	0	4865	0	20210	[struct stat="OK", time=5]
#	
269	mProjectPP  -X -x 1.06483 ../../data/data2/2mass-atlas-981105n-j2150256.fits p2mass-atlas-981105n-j2150256.fits ../../data/data2/region.hdr 	20184	9.758	269	exit 0	huscs004-kabe-2011-06-05-21-41-34-14381	9.758141	17.288897	7.530756	12.421126	17.281306	4.86017990112	1.368085	0.036002	0	0	0	0	4875	0	20211	[struct stat="OK", time=4]
#	
270	mProjectPP  -X -x 1.06385 ../../data/data2/2mass-atlas-981105n-j2080032.fits p2mass-atlas-981105n-j2080032.fits ../../data/data2/region.hdr 	20191	9.758	270	exit 0	huscs015-kabe-2011-06-05-21-41-34-23187	9.758141	17.088879	7.330738	9.930586	16.950136	7.01955008507	1.808113	0.048003	0	0	0	0	4886	0	20212	[struct stat="OK", time=7]
#	
271	mProjectPP  -X -x 1.04751 ../../data/data2/2mass-atlas-001025n-j0740021.fits p2mass-atlas-001025n-j0740021.fits ../../data/data2/region.hdr 	20199	9.760	271	exit 0	huscs016-kabe-2011-06-05-21-41-34-23262	9.761038	17.111685	7.350647	9.935034	17.101989	7.1669549942	1.052066	0.064004	0	0	0	0	4788	0	20213	[struct stat="OK", time=7]
